ghcn_din;date;prcp;snow;tmax;tmin;elevation;name;coord;country_code
ITM00016064;2018-04-17;0.0;;24.0;10.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-06-26;0.0;;27.0;15.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-07-16;0.0;;27.2;20.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-26;3.0;;;11.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-06;0.0;;12.2;4.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-07;0.0;;11.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-13;0.0;;6.4;0.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-21;0.0;;2.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-31;0.0;;12.4;-1.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-18;;;11.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-06;5.0;;;3.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-27;0.0;;17.2;3.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-04-03;5.0;;13.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-04-19;0.0;;24.4;10.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-04-20;0.0;;;10.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-06-01;0.0;;;14.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-02-22;5.0;;6.2;1.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-07-02;0.0;;30.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-01;23.0;;0.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-07-18;0.0;;32.4;16.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-14;0.0;;17.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-24;41.0;;30.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-16;61.0;;15.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-09-10;0.0;;29.2;17.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-05-11;0.0;;25.4;13.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-09-13;0.0;;29.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-05-28;71.0;;25.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-09-19;0.0;;28.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-06-29;0.0;;30.4;16.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-07-12;0.0;;;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-07-25;0.0;;32.0;21.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-16;;;30.4;18.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-23;0.0;;32.2;19.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-05;0.0;;5.4;-0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-17;;;10.8;-2.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-25;;;;2.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-02-01;;;6.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-26;0.0;;15.4;-0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-04-05;3.0;;17.6;7.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-04-18;0.0;;25.2;12.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-05-07;30.0;;24.2;15.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-06-04;20.0;;24.4;18.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-06-20;0.0;;31.0;21.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-07-10;0.0;;;20.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-09-06;0.0;;27.8;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-09-26;;;19.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-04;0.0;;24.2;9.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-12;5.0;;23.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-17;0.0;;20.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-25;0.0;;;11.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-29;;;15.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-11-26;43.0;;10.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-12;0.0;;8.6;-2.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-03;3.0;;6.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-11;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-02-06;;;4.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-02-13;0.0;;8.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-05;3.0;;;1.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-09;0.0;;15.4;2.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-05-15;;;17.6;8.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-05-30;3.0;;25.4;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-09;150.0;;31.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-27;0.0;;25.4;13.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-01-02;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-03-07;0.0;;9.6;4.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-04-27;0.0;;20.4;13.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-03;0.0;;33.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-06;0.0;;34.2;23.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-08-28;0.0;;;13.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-09-11;0.0;;30.2;18.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-10-03;0.0;;21.6;6.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-11-29;0.0;;9.0;1.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-14;0.0;;6.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-18;0.0;;-0.4;-4.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2018-12-27;0.0;;6.2;-6.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-07;0.0;;8.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-16;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-25;;;7.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-04;0.0;;9.6;1.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-16;0.0;;18.8;7.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-08;99.0;;11.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-04;0.0;;30.0;16.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-26;0.0;;34.0;22.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-11;0.0;;26.6;19.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-18;;;8.4;4.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-08;0.0;;7.4;-4.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-11;0.0;;8.6;-3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-17;0.0;;;4.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-30;;;5.4;-1.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-19;0.0;;14.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-25;0.0;;23.4;2.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-27;0.0;;15.2;2.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-11;5.0;;13.0;8.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-02;10.0;;20.2;6.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-10;10.0;;26.6;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-12;5.0;;27.2;18.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-25;0.0;;35.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-28;119.0;;23.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-10;0.0;;21.2;12.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-27;0.0;;24.2;15.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-04;0.0;;18.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-16;119.0;;;7.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-13;0.0;;15.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-15;140.0;;9.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-31;0.0;;8.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-20;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-22;0.0;;;-0.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-09;0.0;;19.6;4.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-15;5.0;;;5.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-24;140.0;;17.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-29;0.0;;16.0;4.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-13;0.0;;22.2;13.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-12;0.0;;28.2;13.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-17;0.0;;29.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-19;160.0;;21.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-06;23.0;;12.6;6.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-13;;;4.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-01;109.0;;1.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-19;0.0;;14.2;-2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-28;0.0;;15.4;1.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-14;0.0;;20.0;6.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-15;0.0;;16.4;2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-30;0.0;;24.2;9.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-07;3.0;;25.6;12.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-18;20.0;;30.8;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-28;0.0;;36.2;20.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-01;0.0;;33.6;22.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-31;0.0;;30.4;19.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-03;0.0;;;16.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-17;0.0;;20.0;10.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-21;221.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-30;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-20;61.0;;12.2;7.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-05;0.0;;10.4;-3.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-27;0.0;;21.4;-0.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-03;5.0;;;6.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-07;0.0;;;3.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-14;0.0;;29.4;15.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-12;30.0;;29.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-02;;;;15.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-07;71.0;;21.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-22;3.0;;22.2;15.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-19;310.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-27;0.0;;9.6;-2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-13;0.0;;12.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-01;0.0;;19.2;-1.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-21;0.0;;;-0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-01;0.0;;22.2;4.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-26;20.0;;17.8;12.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-03;99.0;;;9.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-18;0.0;;29.0;16.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-23;0.0;;33.4;20.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-30;0.0;;32.0;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-02;61.0;;;18.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-18;;;26.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-29;;;17.6;13.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-21;3.0;;12.4;8.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-27;211.0;;10.4;6.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-29;0.0;;13.4;0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-24;0.0;;13.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-18;0.0;;15.4;-2.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-13;;;;-0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-14;0.0;;16.2;-2.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-09;51.0;;;8.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-20;15.0;;17.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-08;0.0;;32.4;17.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-15;290.0;;24.0;15.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-01;5.0;;30.6;19.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-08;;;30.2;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-08;;;22.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-13;0.0;;28.4;16.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-20;0.0;;21.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-25;0.0;;25.0;11.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-03;3.0;;23.4;14.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-09;;;;11.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-12;;;;8.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-14;0.0;;20.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-08;409.0;;10.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-19;119.0;;10.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-08;0.0;;12.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-05;0.0;;17.4;-0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-15;0.0;;20.0;5.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-22;0.0;;25.2;9.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-28;5.0;;20.4;13.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-24;0.0;;31.6;17.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-10;0.0;;28.6;19.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-05;0.0;;31.4;19.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-30;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-11;0.0;;20.0;8.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-04;0.0;;8.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-23;0.0;;15.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-29;0.0;;10.0;-4.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-18;61.0;;;-2.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-26;0.0;;17.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-04;500.0;;12.8;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-08;3.0;;;2.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-10;0.0;;;9.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-03;;;;14.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-11;10.0;;25.2;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-21;5.0;;29.4;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-04;0.0;;30.8;17.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-12;0.0;;29.6;17.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-26;0.0;;33.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-21;8.0;;31.4;19.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-24;0.0;;23.6;10.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-25;3.0;;21.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-31;0.0;;13.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-25;10.0;;18.0;9.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-26;0.0;;13.4;4.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-02;61.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-11;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-30;0.0;;6.4;-1.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-11;0.0;;;-1.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-12;0.0;;14.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-14;0.0;;13.4;-3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-21;0.0;;14.6;-1.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-12;;;16.4;10.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-29;0.0;;;17.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-09;0.0;;32.0;20.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-27;0.0;;30.8;20.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-26;;;24.0;13.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-18;0.0;;18.4;10.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-28;0.0;;13.0;6.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-09;0.0;;10.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-24;;;5.8;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-06;0.0;;12.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-15;0.0;;15.4;-2.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-25;0.0;;15.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-20;0.0;;14.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-02;0.0;;;8.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-19;0.0;;21.0;8.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-23;340.0;;;10.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-21;0.0;;23.4;7.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-02;3.0;;28.8;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-06;0.0;;30.4;20.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-16;0.0;;28.4;17.2;178.6;CAMERI;45.53, 8.669;IT
