ghcn_din;date;prcp;snow;tmax;tmin;elevation;name;coord;country_code
ITM00016064;2019-08-20;3.0;;27.6;21.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-23;20.0;;28.6;18.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-06;89.0;;19.4;12.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-05;0.0;;8.4;-3.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-06;0.0;;7.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-09;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-02;0.0;;13.6;-3.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-03;0.0;;10.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-04;0.0;;5.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-10;0.0;;11.4;0.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-23;;;1.2;-7.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-07;0.0;;7.2;-3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-22;0.0;;22.4;0.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-19;0.0;;29.6;18.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-26;0.0;;31.4;19.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-11;0.0;;;12.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-28;0.0;;19.4;11.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-04;5.0;;16.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-11;51.0;;9.4;3.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-14;10.0;;;0.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-12;0.0;;4.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-14;0.0;;15.4;-2.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-18;0.0;;12.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-21;0.0;;8.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-28;0.0;;11.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-07;191.0;;11.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-17;0.0;;21.2;5.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-30;0.0;;22.2;4.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-27;119.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-19;0.0;;;18.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-20;0.0;;28.2;15.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-27;0.0;;;23.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-05;0.0;;33.2;20.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-17;0.0;;29.4;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-19;5.0;;29.4;19.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-29;0.0;;30.4;16.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-05;10.0;;17.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-10;0.0;;13.4;1.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-20;269.0;;10.0;9.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-15;0.0;;12.6;-1.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-28;0.0;;19.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-11;0.0;;17.0;2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-12;0.0;;14.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-10;5.0;;18.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-06;0.0;;18.2;1.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-13;0.0;;27.2;10.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-16;0.0;;;15.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-15;594.0;;17.6;15.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-22;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-04;0.0;;11.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-02-26;0.0;;;-0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-29;0.0;;21.2;12.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-05;0.0;;28.2;15.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-25;0.0;;;19.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-02;0.0;;;19.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-03;0.0;;32.6;21.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-22;0.0;;32.0;20.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-22;5.0;;29.4;21.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-04;0.0;;27.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-09;0.0;;24.0;7.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-01;0.0;;25.4;13.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-08;0.0;;19.4;9.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-10;0.0;;;9.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-22;180.0;;9.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-18;61.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-01-31;0.0;;4.2;-4.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-06;3.0;;11.0;2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-08;0.0;;16.6;2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-03-29;0.0;;18.2;3.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-05;0.0;;16.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-04-18;0.0;;21.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-23;8.0;;;11.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-24;0.0;;25.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-05-31;0.0;;24.0;11.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-06;10.0;;24.4;14.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-06-17;0.0;;31.0;14.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-09;0.0;;29.6;21.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-07-24;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-07;5.0;;25.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-13;0.0;;29.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-08-14;0.0;;;16.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-05;5.0;;27.0;16.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-23;3.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-09-30;0.0;;27.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-10-23;0.0;;21.4;12.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-11-12;51.0;;12.4;6.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-03;;;;2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-16;23.0;;7.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2019-12-17;160.0;;;6.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-27;0.0;;11.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-10;;;24.6;5.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-24;0.0;;;7.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-13;89.0;;14.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-21;0.0;;;14.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-27;0.0;;24.2;13.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-17;51.0;;22.0;15.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-26;10.0;;28.0;18.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-14;0.0;;5.4;-5.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-11;0.0;;19.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-12;0.0;;16.0;-2.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-13;0.0;;12.2;0.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-02;0.0;;13.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-23;0.0;;;6.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-29;33.0;;22.2;10.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-30;0.0;;30.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-06;0.0;;31.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-24;0.0;;8.2;-3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-15;0.0;;17.2;8.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-21;0.0;;30.6;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-03;0.0;;6.6;-2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-09;;;9.6;-5.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-27;;;11.4;-3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-06;0.0;;12.4;-3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-24;0.0;;20.4;-0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-25;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-09;0.0;;11.4;1.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-20;191.0;;14.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-11;;;16.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-15;320.0;;22.0;14.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-16;5.0;;26.6;15.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-27;0.0;;29.6;18.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-01;259.0;;29.4;19.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-26;0.0;;14.2;1.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-08;0.0;;;6.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-21;170.0;;12.2;9.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-18;0.0;;;14.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-29;0.0;;21.6;14.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-01;0.0;;25.4;13.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-03;23.0;;26.2;12.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-23;0.0;;;18.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-16;0.0;;15.2;4.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-16;0.0;;20.4;2.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-14;41.0;;;13.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-25;0.0;;28.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-10;0.0;;10.2;0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-17;0.0;;10.2;3.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-22;;;;-0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-28;0.0;;;0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-04;0.0;;15.2;-0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-12;0.0;;;4.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-04;150.0;;17.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-22;0.0;;31.4;16.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-13;0.0;;26.4;18.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-20;0.0;;30.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-22;0.0;;;-5.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-18;0.0;;18.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-18;0.0;;20.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-26;0.0;;7.2;-2.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-30;33.0;;10.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-07;0.0;;22.6;6.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-17;0.0;;;3.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-22;0.0;;20.0;8.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-05;0.0;;23.4;9.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-09;20.0;;22.2;13.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-20;0.0;;27.2;13.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-20;0.0;;;-1.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-21;0.0;;7.6;-2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-23;0.0;;9.2;-3.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-31;0.0;;14.2;0.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-10;8.0;;12.2;3.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-05;41.0;;9.0;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-19;0.0;;;5.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-09;0.0;;23.0;5.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-19;20.0;;26.2;12.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-24;0.0;;30.4;19.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-16;0.0;;28.4;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-28;;;;20.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-16;0.0;;9.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-17;0.0;;9.8;-3.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-14;0.0;;16.2;-2.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-03;41.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-01;0.0;;10.4;0.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-28;51.0;;17.6;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-10;0.0;;22.0;10.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-11;41.0;;20.2;14.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-29;0.0;;31.0;17.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-08;;;27.0;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-17;0.0;;28.2;18.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-30;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-10;0.0;;16.2;0.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-11;0.0;;19.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-20;0.0;;18.6;7.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-23;0.0;;6.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-04;0.0;;23.0;9.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-25;0.0;;25.2;12.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-28;0.0;;25.4;12.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-15;;;28.2;13.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-03;79.0;;29.2;17.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-07;0.0;;25.6;21.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-10;0.0;;30.4;18.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-29;;;;20.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-02;0.0;;8.6;-3.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-28;10.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-21;0.0;;;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-06;79.0;;10.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-24;0.0;;11.4;-2.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-03;0.0;;16.4;-0.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-30;99.0;;18.4;10.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-08;0.0;;25.4;11.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-26;0.0;;24.2;14.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-09;0.0;;29.2;16.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-14;8.0;;26.6;17.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-29;0.0;;14.2;-1.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-04;0.0;;15.6;6.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-19;0.0;;;2.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-02;419.0;;;-1.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-17;0.0;;;2.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-31;5.0;;9.8;4.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-19;61.0;;23.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-05;81.0;;;11.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-18;41.0;;25.4;12.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-07;0.0;;1.2;-4.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-13;;;18.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-27;;;;12.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-06;;;22.6;9.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-22;0.0;;27.0;15.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-12;20.0;;23.0;13.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-15;0.0;;26.6;17.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-08;0.0;;1.6;-3.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-03;0.0;;17.6;-1.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-05;0.0;;14.2;-3.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-07;0.0;;12.2;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-02-20;;;13.0;-1.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-25;0.0;;8.4;-0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-14;0.0;;24.2;6.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-07;0.0;;23.6;10.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-12;0.0;;22.4;9.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-05-20;0.0;;27.4;11.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-22;5.0;;31.2;19.8;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-01-15;0.0;;6.8;-0.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-03-27;0.0;;12.6;4.4;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-04-06;0.0;;20.4;5.6;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-06-08;191.0;;21.6;11.2;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-02;20.0;;30.2;19.0;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-23;0.0;;30.4;;178.6;CAMERI;45.53, 8.669;IT
ITM00016064;2020-07-27;;;30.2;19.8;178.6;CAMERI;45.53, 8.669;IT
